period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2037-05,42.994,12.333,12.333,0.148,15.833,11.25,15.833,11.25,0.0,39.346,ZBO,"{""C"": 10.83, ""B"": 1.51, ""A"": 8.64}","{""C"": 10.83, ""A"": 1.5}"
2037-06,39.346,13.968,13.968,0.168,15.833,11.25,15.833,11.25,0.0,37.313,ZBO,"{""C"": 10.83, ""B"": 0.02, ""A"": 10.15}","{""C"": 10.83, ""A"": 1.5, ""B"": 1.63}"
2037-07,37.313,16.068,16.068,0.193,15.833,11.25,15.833,11.25,0.0,37.355,ZBO,"{""C"": 10.83, ""B"": 0.06, ""A"": 10.14}","{""C"": 10.83, ""A"": 1.36, ""B"": 3.87}"
2037-08,37.355,15.981,15.981,0.192,15.833,11.25,15.833,11.25,0.0,37.312,ZBO,"{""C"": 10.83, ""B"": 0.05, ""A"": 10.14}","{""C"": 10.83, ""A"": 1.5, ""B"": 3.65}"
2037-09,37.312,15.981,15.981,0.192,15.833,11.25,15.833,11.25,0.0,37.268,ZBO,"{""C"": 10.83, ""A"": 10.19}","{""C"": 10.83, ""A"": 3.64, ""B"": 1.51}"
2037-10,37.268,16.001,16.001,0.192,15.833,11.25,15.833,11.25,0.0,37.244,ZBO,"{""C"": 10.83, ""B"": 1.47, ""A"": 8.72}","{""C"": 10.83, ""A"": 5.15, ""B"": 0.02}"
2037-11,37.244,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,37.244,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 0.19}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.06}"
2037-12,37.244,16.025,16.025,0.192,15.833,11.25,15.833,11.25,0.0,37.244,ZBO,"{""D"": 0.38, ""C"": 10.83, ""A"": 9.81}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.05}"
2038-01,37.244,29.805,29.805,0.358,20.833,14.167,20.833,14.167,0.0,45.857,ZBO,"{""D"": 4.0, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 8.97, ""D"": 10.0}"
2038-02,45.857,21.321,21.321,0.256,20.833,14.167,20.833,14.167,0.0,46.089,ZBO,"{""D"": 3.76, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 8.63, ""B"": 1.47, ""D"": 0.38}"
2038-03,46.089,21.191,21.191,0.254,20.833,14.167,20.833,14.167,0.0,46.192,ZBO,"{""D"": 1.62, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 6.36, ""D"": 4.0}"
2038-04,46.192,21.089,21.089,0.253,20.833,14.167,20.833,14.167,0.0,46.195,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 6.5, ""D"": 3.76}"
2038-05,46.195,21.088,21.088,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.12, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 8.64, ""D"": 1.62}"
2038-06,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-07,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.06, ""C"": 10.83, ""B"": 1.09, ""A"": 12.5}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.12}"
2038-08,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 1.54, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-09,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 8.97, ""C"": 10.83, ""B"": 2.23, ""A"": 12.5}","{""C"": 10.83, ""A"": 10.19, ""D"": 0.06}"
2038-10,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.45, ""C"": 10.83, ""B"": 3.14, ""A"": 12.5}","{""C"": 10.83, ""A"": 8.72, ""D"": 1.54}"
2038-11,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 0.19, ""B"": 1.09, ""D"": 8.97}"
2038-12,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.51, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 9.81, ""D"": 0.45}"
2039-01,46.196,35.559,35.559,0.427,26.667,17.5,26.667,17.5,0.0,54.662,ZBO,"{""D"": 3.76, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.23, ""D"": 10.0}"
2039-02,54.662,26.98,26.98,0.324,26.667,17.5,26.667,17.5,0.0,54.652,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 3.14, ""D"": 0.51}"
2039-03,54.652,27.093,27.093,0.325,26.667,17.5,26.667,17.5,0.0,54.753,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.76}"
2039-04,54.753,26.99,26.99,0.324,26.667,17.5,26.667,17.5,0.0,54.753,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-05,54.753,26.992,26.992,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-06,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-07,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-08,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-09,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""B"": 2.57, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-10,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""B"": 5.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-11,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 6.99, ""B"": 2.5, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2039-12,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 3.66, ""B"": 5.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 3.66}"
2040-01,54.754,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.754,ZBO,"{""D"": 7.06, ""B"": 2.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.57, ""D"": 6.99}"
2040-02,54.754,32.824,32.824,0.394,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 3.73, ""B"": 5.83}","{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.66}"
2040-03,54.684,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 7.06, ""B"": 2.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.5, ""D"": 7.06}"
2040-04,54.684,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 3.73, ""B"": 5.83}","{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.73}"
2040-05,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.06, ""B"": 2.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.5, ""D"": 7.06}"
2040-06,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 3.73, ""B"": 5.83}","{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.73}"
2040-07,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.06, ""B"": 2.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.5, ""D"": 7.06}"
2040-08,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 3.73, ""B"": 5.83}","{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.73}"
2040-09,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 7.06}","{""C"": 10.83, ""A"": 12.5, ""B"": 2.5, ""D"": 7.06}"
2040-10,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 3.73}","{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.73}"
2040-11,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 12.5, ""B"": 2.5, ""D"": 7.06}"
2040-12,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 12.5, ""B"": 5.83, ""D"": 3.73}"
