period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2037-05,52.13,12.333,12.333,0.148,15.833,11.25,15.833,11.25,0.0,48.482,ZBO,"{""C"": 10.83, ""B"": 5.15, ""A"": 11.67}","{""C"": 10.83, ""A"": 1.5}"
2037-06,48.482,12.333,12.333,0.148,15.833,11.25,15.833,11.25,0.0,44.834,ZBO,"{""C"": 10.83, ""B"": 0.99, ""A"": 11.67}","{""C"": 10.83, ""A"": 1.5}"
2037-07,44.834,13.163,13.163,0.158,15.833,11.25,15.833,11.25,0.0,42.006,ZBO,"{""C"": 10.83, ""B"": 0.02, ""A"": 11.67}","{""C"": 10.83, ""A"": 1.36, ""B"": 0.97}"
2037-08,42.006,16.009,16.009,0.192,15.833,11.25,15.833,11.25,0.0,41.989,ZBO,"{""C"": 10.83, ""B"": 0.05, ""A"": 11.67}","{""C"": 10.83, ""A"": 1.5, ""B"": 3.68}"
2037-09,41.989,15.981,15.981,0.192,15.833,11.25,15.833,11.25,0.0,41.945,ZBO,"{""C"": 10.83, ""B"": 6.17, ""A"": 11.67}","{""C"": 10.83, ""B"": 5.15}"
2037-10,41.945,15.981,15.981,0.192,15.833,11.25,15.833,11.25,0.0,41.902,ZBO,"{""C"": 10.83, ""B"": 1.65, ""A"": 11.67}","{""C"": 10.83, ""A"": 4.16, ""B"": 0.99}"
2037-11,41.902,15.991,15.991,0.192,15.833,11.25,15.833,11.25,0.0,41.868,ZBO,"{""D"": 5.88, ""C"": 10.83, ""A"": 9.93}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.02}"
2037-12,41.868,16.025,16.025,0.192,15.833,11.25,15.833,11.25,0.0,41.867,ZBO,"{""D"": 0.0, ""C"": 10.83, ""A"": 11.67}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.05}"
2038-01,41.867,31.908,31.908,0.383,23.958,16.292,23.958,16.292,0.0,49.435,ZBO,"{""D"": 4.49, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""B"": 6.17, ""D"": 3.24}"
2038-02,49.435,24.15,24.15,0.29,23.958,16.292,23.958,16.292,0.0,49.337,ZBO,"{""D"": 1.75, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""B"": 1.65, ""D"": 0.0}"
2038-03,49.337,24.969,24.969,0.3,23.958,16.292,23.958,16.292,0.0,50.048,ZBO,"{""D"": 3.78, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 2.47}"
2038-04,50.048,23.462,23.462,0.282,23.958,16.292,23.958,16.292,0.0,49.269,ZBO,"{""D"": 2.53, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 0.96}"
2038-05,49.269,24.578,24.578,0.295,23.958,16.292,23.958,16.292,0.0,49.594,ZBO,"{""D"": 3.45, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 2.08}"
2038-06,49.594,23.89,23.89,0.287,23.958,16.292,23.958,16.292,0.0,49.239,ZBO,"{""D"": 2.88, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.39}"
2038-07,49.239,24.399,24.399,0.293,23.958,16.292,23.958,16.292,0.0,49.387,ZBO,"{""D"": 3.31, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.9}"
2038-08,49.387,24.085,24.085,0.289,23.958,16.292,23.958,16.292,0.0,49.225,ZBO,"{""D"": 3.04, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.59}"
2038-09,49.225,24.318,24.318,0.292,23.958,16.292,23.958,16.292,0.0,49.292,ZBO,"{""D"": 4.97, ""C"": 10.83, ""B"": 9.17, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.82}"
2038-10,49.292,24.174,24.174,0.29,23.958,16.292,23.958,16.292,0.0,49.218,ZBO,"{""D"": 3.12, ""C"": 10.83, ""B"": 8.01, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.67}"
2038-11,49.218,23.501,23.501,0.282,23.958,16.292,23.958,16.292,0.0,48.478,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 12.5}","{""C"": 10.83, ""A"": 9.93, ""D"": 2.73}"
2038-12,48.478,24.215,24.215,0.291,23.958,16.292,23.958,16.292,0.0,48.445,ZBO,"{""D"": 1.71, ""C"": 10.83, ""B"": 7.17, ""A"": 12.5}","{""C"": 10.83, ""A"": 11.67, ""D"": 1.72}"
2039-01,48.445,40.0,40.0,0.48,30.667,20.125,30.667,20.125,0.0,57.298,ZBO,"{""D"": 10.0, ""B"": 0.31, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 7.5}"
2039-02,57.298,32.623,32.623,0.391,30.667,20.125,30.667,20.125,0.0,58.863,ZBO,"{""D"": 1.3, ""B"": 6.85, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 8.01, ""D"": 1.28}"
2039-03,58.863,30.833,30.833,0.37,30.667,20.125,30.667,20.125,0.0,58.66,ZBO,"{""D"": 9.89, ""B"": 0.31, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""D"": 7.5}"
2039-04,58.66,31.475,31.475,0.378,30.667,20.125,30.667,20.125,0.0,59.09,ZBO,"{""D"": 1.18, ""B"": 6.85, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 7.17, ""D"": 0.97}"
2039-05,59.09,31.064,31.064,0.373,30.667,20.125,30.667,20.125,0.0,59.115,ZBO,"{""D"": 9.87, ""B"": 0.31, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 0.31, ""D"": 7.42}"
2039-06,59.115,31.074,31.074,0.373,30.667,20.125,30.667,20.125,0.0,59.149,ZBO,"{""D"": 1.15, ""B"": 6.85, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 6.85, ""D"": 0.89}"
2039-07,59.149,31.046,31.046,0.373,30.667,20.125,30.667,20.125,0.0,59.155,ZBO,"{""D"": 9.86, ""B"": 0.31, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 0.31, ""D"": 7.4}"
2039-08,59.155,31.048,31.048,0.373,30.667,20.125,30.667,20.125,0.0,59.164,ZBO,"{""D"": 1.14, ""B"": 6.85, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 6.85, ""D"": 0.86}"
2039-09,59.164,31.041,31.041,0.372,30.667,20.125,30.667,20.125,0.0,59.166,ZBO,"{""D"": 9.86, ""B"": 4.6, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 0.31, ""D"": 7.39}"
2039-10,59.166,31.041,31.041,0.372,30.667,20.125,30.667,20.125,0.0,59.168,ZBO,"{""D"": 1.14, ""B"": 9.17, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 6.85, ""D"": 0.85}"
2039-11,59.168,31.04,31.04,0.372,30.667,20.125,30.667,20.125,0.0,59.168,ZBO,"{""D"": 10.0, ""B"": 9.17, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 0.31, ""D"": 7.39}"
2039-12,59.168,31.04,31.04,0.372,30.667,20.125,30.667,20.125,0.0,59.169,ZBO,"{""D"": 7.89, ""B"": 8.92, ""A"": 12.5}","{""C"": 10.83, ""A"": 12.5, ""B"": 6.85, ""D"": 0.85}"
2040-01,59.169,37.935,37.935,0.455,37.375,23.958,37.375,23.958,0.0,59.274,ZBO,"{""D"": 5.33, ""B"": 9.17}","{""C"": 10.83, ""A"": 12.5, ""B"": 4.6, ""D"": 10.0}"
2040-02,59.274,40.389,40.389,0.485,37.375,23.958,37.375,23.958,0.0,61.803,ZBO,"{""D"": 5.61, ""B"": 8.92}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 7.89}"
2040-03,61.803,37.83,37.83,0.454,37.375,23.958,37.375,23.958,0.0,61.804,ZBO,"{""D"": 5.33, ""B"": 9.17}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 5.33}"
2040-04,61.804,37.86,37.86,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.58, ""B"": 8.92}","{""C"": 10.83, ""A"": 12.5, ""B"": 8.92, ""D"": 5.61}"
2040-05,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.33, ""B"": 9.17}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 5.33}"
2040-06,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.58, ""B"": 8.92}","{""C"": 10.83, ""A"": 12.5, ""B"": 8.92, ""D"": 5.58}"
2040-07,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.33, ""B"": 9.17}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 5.33}"
2040-08,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.58, ""B"": 8.92}","{""C"": 10.83, ""A"": 12.5, ""B"": 8.92, ""D"": 5.58}"
2040-09,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.33}","{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 5.33}"
2040-10,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 5.58}","{""C"": 10.83, ""A"": 12.5, ""B"": 8.92, ""D"": 5.58}"
2040-11,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 12.5, ""B"": 9.17, ""D"": 5.33}"
2040-12,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 12.5, ""B"": 8.92, ""D"": 5.58}"
