period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2036-12,30.82,12.059,12.059,0.145,11.667,8.75,11.667,8.75,0.0,31.067,ZBO,"{""C"": 10.83, ""A"": 5.14}","{""A"": 12.06}"
2037-01,31.067,24.245,24.245,0.291,15.833,11.25,15.833,11.25,0.0,39.187,ZBO,"{""C"": 10.83, ""A"": 8.98}","{""C"": 10.83, ""A"": 13.41}"
2037-02,39.187,16.546,16.546,0.199,15.833,11.25,15.833,11.25,0.0,39.701,ZBO,"{""C"": 10.83, ""A"": 10.2}","{""C"": 10.83, ""A"": 5.71}"
2037-03,39.701,16.546,16.546,0.199,15.833,11.25,15.833,11.25,0.0,40.215,ZBO,"{""C"": 10.83, ""A"": 10.2, ""B"": 1.23}","{""C"": 10.83, ""A"": 5.71}"
2037-04,40.215,16.546,16.546,0.199,15.833,11.25,15.833,11.25,0.0,40.729,ZBO,"{""C"": 10.83, ""A"": 8.96, ""B"": 0.16}","{""C"": 10.83, ""A"": 5.71}"
2037-05,40.729,16.546,16.546,0.199,15.833,11.25,15.833,11.25,0.0,41.243,ZBO,"{""C"": 10.83, ""A"": 10.04, ""B"": 0.13}","{""C"": 10.83, ""A"": 5.71}"
2037-06,41.243,14.225,14.225,0.171,15.833,11.25,15.833,11.25,0.0,39.464,ZBO,"{""C"": 10.83, ""A"": 10.04, ""B"": 0.02}","{""C"": 10.83, ""A"": 3.39}"
2037-07,39.464,13.813,13.813,0.166,15.833,11.25,15.833,11.25,0.0,37.278,ZBO,"{""C"": 10.83, ""A"": 10.14, ""B"": 0.02}","{""C"": 10.83, ""A"": 1.75, ""B"": 1.23}"
2037-08,37.278,16.032,16.032,0.192,15.833,11.25,15.833,11.25,0.0,37.285,ZBO,"{""C"": 10.83, ""A"": 10.17, ""B"": 0.05}","{""C"": 10.83, ""A"": 5.04, ""B"": 0.16}"
2037-09,37.285,16.032,16.032,0.192,15.833,11.25,15.833,11.25,0.0,37.291,ZBO,"{""C"": 10.83, ""A"": 10.14}","{""C"": 10.83, ""A"": 5.07, ""B"": 0.13}"
2037-10,37.291,16.004,16.004,0.192,15.833,11.25,15.833,11.25,0.0,37.269,ZBO,"{""C"": 10.83, ""A"": 10.19}","{""C"": 10.83, ""A"": 5.15, ""B"": 0.02}"
2037-11,37.269,15.999,15.999,0.192,15.833,11.25,15.833,11.25,0.0,37.243,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 0.19}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.02}"
2037-12,37.243,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,37.243,ZBO,"{""D"": 0.28, ""C"": 10.83, ""A"": 9.91}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.05}"
2038-01,37.243,29.814,29.814,0.358,20.833,14.167,20.833,14.167,0.0,45.866,ZBO,"{""D"": 0.16, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 8.98, ""D"": 10.0}"
2038-02,45.866,21.311,21.311,0.256,20.833,14.167,20.833,14.167,0.0,46.089,ZBO,"{""D"": 1.29, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.2, ""D"": 0.28}"
2038-03,46.089,21.191,21.191,0.254,20.833,14.167,20.833,14.167,0.0,46.192,ZBO,"{""D"": 0.21, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.2, ""D"": 0.16}"
2038-04,46.192,21.089,21.089,0.253,20.833,14.167,20.833,14.167,0.0,46.195,ZBO,"{""D"": 0.21, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 8.96, ""D"": 1.29}"
2038-05,46.195,21.088,21.088,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.04, ""D"": 0.21}"
2038-06,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.08, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.04, ""D"": 0.21}"
2038-07,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-08,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.06, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.17, ""D"": 0.08}"
2038-09,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 14.68}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-10,46.196,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.4, ""C"": 10.83, ""A"": 15.69}","{""C"": 10.83, ""A"": 10.19, ""D"": 0.06}"
2038-11,46.196,21.025,21.025,0.252,20.833,14.167,20.833,14.167,0.0,46.136,ZBO,"{""D"": 8.95, ""C"": 10.83, ""A"": 7.13}","{""C"": 10.83, ""A"": 0.19, ""D"": 10.0}"
2038-12,46.136,21.147,21.147,0.254,20.833,14.167,20.833,14.167,0.0,46.196,ZBO,"{""D"": 0.25, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 9.91, ""D"": 0.4}"
2039-01,46.196,35.619,35.619,0.427,26.667,17.5,26.667,17.5,0.0,54.721,ZBO,"{""D"": 0.43, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 8.95}"
2039-02,54.721,26.92,26.92,0.323,26.667,17.5,26.667,17.5,0.0,54.652,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.25}"
2039-03,54.652,27.094,27.094,0.325,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.33, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.43}"
2039-04,54.754,26.99,26.99,0.324,26.667,17.5,26.667,17.5,0.0,54.753,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-05,54.753,26.992,26.992,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.33}"
2039-06,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-07,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 1.48, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-08,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.47, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-09,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 9.02, ""A"": 15.83}","{""C"": 10.83, ""A"": 14.68, ""D"": 1.48}"
2039-10,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 0.32, ""A"": 15.83, ""B"": 1.74}","{""C"": 10.83, ""A"": 15.69, ""D"": 0.47}"
2039-11,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 6.23, ""A"": 15.83}","{""C"": 10.83, ""A"": 7.13, ""D"": 9.02}"
2039-12,54.754,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,54.754,ZBO,"{""D"": 4.42, ""A"": 15.83, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2040-01,54.754,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.754,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-02,54.754,32.824,32.824,0.394,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.74, ""D"": 4.42}"
2040-03,54.684,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.684,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-04,54.684,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-05,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-06,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-07,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-08,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-09,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-10,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,"{""D"": 4.56}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-11,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-12,54.683,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,54.683,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
