series,plan_id,demand_mult,priceA_mult,shareD,norm,broken,new_violations,first_new_rules,min_sl_total,shortage_t
BASE,FINAL_BASE,1.25,1.3,1,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.3,0.9,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.3,0.8,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.3,0.7,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.3,0.6,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.3,0.5,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.3,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.3,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.3,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.3,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.3,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.35,1,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.35,0.9,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.35,0.8,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.35,0.7,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.35,0.6,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.35,0.5,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.35,0.4,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.35,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.35,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.35,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.35,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.4,1,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.4,0.9,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.4,0.8,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.4,0.7,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.4,0.6,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.4,0.5,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.4,0.4,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.4,0.3,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.4,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.4,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.4,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.45,1,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.45,0.9,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.45,0.8,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.45,0.7,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.45,0.6,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.45,0.5,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.45,0.4,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.45,0.3,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.45,0.2,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.45,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.45,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.5,1,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.5,0.9,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.5,0.8,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.5,0.7,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.5,0.6,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.5,0.5,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.5,0.4,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.5,0.3,10,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.5,0.2,10,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.5,0.1,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.5,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.3,1,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.05,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.05,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.05,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.05,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.05,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.05,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.05,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.05,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.05,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.05,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.05,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.1,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.1,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.1,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.1,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.1,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.1,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.1,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.1,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.1,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.1,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.1,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.15,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.15,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.15,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.15,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.15,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.15,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.15,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.15,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.15,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.15,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.15,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.2,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.2,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.2,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.2,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.2,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.2,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.2,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.2,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.2,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.2,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.2,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.25,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.25,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.25,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.25,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.25,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.25,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.25,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.25,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.25,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.25,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.25,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.3,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.3,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.3,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.3,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.3,0.6,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.3,0.5,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.3,0.4,6,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.3,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.3,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.3,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.3,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.35,1,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.35,0.9,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.35,0.8,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.35,0.7,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.35,0.6,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.35,0.5,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.35,0.4,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.35,0.3,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.35,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.35,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.35,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.4,1,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.4,0.9,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.4,0.8,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.4,0.7,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.4,0.6,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.4,0.5,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.4,0.4,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.4,0.3,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.4,0.2,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.4,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.4,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.45,1,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.45,0.9,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.45,0.8,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.45,0.7,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.45,0.6,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.45,0.5,9,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.45,0.4,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.45,0.3,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.45,0.2,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.45,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.45,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.3,1.5,1,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7691,359.4
BASE,FINAL_BASE,1.3,1.5,0.9,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7506,381.5
BASE,FINAL_BASE,1.3,1.5,0.8,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7321,403.61
BASE,FINAL_BASE,1.3,1.5,0.7,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7137,425.71
BASE,FINAL_BASE,1.3,1.5,0.6,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6952,447.81
BASE,FINAL_BASE,1.3,1.5,0.5,10,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,469.91
BASE,FINAL_BASE,1.3,1.5,0.4,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6582,492.02
BASE,FINAL_BASE,1.3,1.5,0.3,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,514.12
BASE,FINAL_BASE,1.3,1.5,0.2,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6213,536.22
BASE,FINAL_BASE,1.3,1.5,0.1,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6028,558.33
BASE,FINAL_BASE,1.3,1.5,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5843,580.43
BASE,FINAL_BASE,1.35,1,1,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7406,428.9
BASE,FINAL_BASE,1.35,1,0.9,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7228,451
BASE,FINAL_BASE,1.35,1,0.8,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.705,473.11
BASE,FINAL_BASE,1.35,1,0.7,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6872,495.21
BASE,FINAL_BASE,1.35,1,0.6,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6694,517.31
BASE,FINAL_BASE,1.35,1,0.5,7,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6517,539.41
BASE,FINAL_BASE,1.35,1,0.4,7,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6339,561.52
BASE,FINAL_BASE,1.35,1,0.3,7,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6161,583.62
BASE,FINAL_BASE,1.35,1,0.2,8,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5983,605.72
BASE,FINAL_BASE,1.35,1,0.1,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5805,627.83
BASE,FINAL_BASE,1.35,1,0,10,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5627,649.93
BASE,FINAL_BASE,1.35,1.05,1,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7406,428.9
BASE,FINAL_BASE,1.35,1.05,0.9,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7228,451
BASE,FINAL_BASE,1.35,1.05,0.8,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.705,473.11
BASE,FINAL_BASE,1.35,1.05,0.7,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6872,495.21
BASE,FINAL_BASE,1.35,1.05,0.6,7,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6694,517.31
